name,year,duration,genre,rating,votes,director,actor_1,actor_2,actor_3
the square circle,1996,107,Romance,7.2,72,Amol Palekar,Nirmal Pandey,Sonali Kulkarni,Faiyyaz
the stoneman murders,2009,95,Crime,7.4,2808,Manish Gupta,Kay Kay Menon,Arbaaz Khan,Rukhsar Rehman
the stoneman murders,2009,95,Drama,7.4,2808,Manish Gupta,Kay Kay Menon,Arbaaz Khan,Rukhsar Rehman
the stoneman murders,2009,95,Mystery,7.4,2808,Manish Gupta,Kay Kay Menon,Arbaaz Khan,Rukhsar Rehman
the tape,2017,90,Horror,7.1,21,Saket S. Behl,Samir Soni,Sonika Chopra,Jaswinder Kaur
the tashkent files,2019,134,Drama,7.8,9579,Vivek Agnihotri,Shweta Basu Prasad,Mithun Chakraborty,Naseeruddin Shah
the tashkent files,2019,134,Mystery,7.8,9579,Vivek Agnihotri,Shweta Basu Prasad,Mithun Chakraborty,Naseeruddin Shah
the tashkent files,2019,134,Thriller,7.8,9579,Vivek Agnihotri,Shweta Basu Prasad,Mithun Chakraborty,Naseeruddin Shah
the threshold,2015,87,Drama,7.3,55,Pushan Kripalani,Neena Gupta,Rajit Kapoor,Dhanendra Kawde
the touch,1980,145,Drama,8.1,755,Sai Paranjape,Shabana Azmi,Naseeruddin Shah,Sudha Chopra
the touch,1980,145,Romance,8.1,755,Sai Paranjape,Shabana Azmi,Naseeruddin Shah,Sudha Chopra
the train,1970,138,Action,6.4,155,Ravikant Nagaich,Rajesh Khanna,Nanda,Helen
the train,1970,138,Crime,6.4,155,Ravikant Nagaich,Rajesh Khanna,Nanda,Helen
the train,1970,138,Mystery,6.4,155,Ravikant Nagaich,Rajesh Khanna,Nanda,Helen
the train,2011,133,Drama,4.4,133,Jayaraaj,Mammootty,Sheena Chohan,Sabitha Jayaraaj
the train some lines should never be crossed...,2007,134,Crime,4.3,1082,Hasnain Hyderabadwala,Raksha Mistry,Emraan Hashmi,Geeta Basra
the train some lines should never be crossed...,2007,134,Drama,4.3,1082,Hasnain Hyderabadwala,Raksha Mistry,Emraan Hashmi,Geeta Basra
the train some lines should never be crossed...,2007,134,Thriller,4.3,1082,Hasnain Hyderabadwala,Raksha Mistry,Emraan Hashmi,Geeta Basra
the tree,2017,99,Drama,5.7,81,Manika Sharma,Varsha Agnihotri,Shabana Azmi,Jayati Bhatia
the tree,2017,99,Fantasy,5.7,81,Manika Sharma,Varsha Agnihotri,Shabana Azmi,Jayati Bhatia
the unsound,2013,105,Thriller,4.6,24,Alok Shrivastav,Shadab Khan,Anurita Jha,Sapna Thakur
the untitled kartik krishnan project,2010,75,Drama,5.7,62,Srinivas Sunderrajan,Swara Bhaskar,Vishwesh Krishnamoorthy,Kartik Krishnan
the untitled kartik krishnan project,2010,75,Mystery,5.7,62,Srinivas Sunderrajan,Swara Bhaskar,Vishwesh Krishnamoorthy,Kartik Krishnan
the untitled kartik krishnan project,2010,75,Sci-Fi,5.7,62,Srinivas Sunderrajan,Swara Bhaskar,Vishwesh Krishnamoorthy,Kartik Krishnan
the villain,2014,129,Action,6.5,17169,Mohit Suri,Sidharth Malhotra,Shraddha Kapoor,Riteish Deshmukh
the villain,2014,129,Crime,6.5,17169,Mohit Suri,Sidharth Malhotra,Shraddha Kapoor,Riteish Deshmukh
the villain,2014,129,Drama,6.5,17169,Mohit Suri,Sidharth Malhotra,Shraddha Kapoor,Riteish Deshmukh
the violin player,2015,72,Drama,6.9,363,Bauddhayan Mukherji,Adil Hussain,Ritwick Chakraborty,Nayani Dixit
the violin player,2015,72,Music,6.9,363,Bauddhayan Mukherji,Adil Hussain,Ritwick Chakraborty,Nayani Dixit
the waiting room,2010,90,Crime,6,99,Maneej Premnath,Raj Singh Chaudhary,Raja Chaudhary,Radhika Apte
the waiting room,2010,90,Drama,6,99,Maneej Premnath,Raj Singh Chaudhary,Raja Chaudhary,Radhika Apte
the waiting room,2010,90,Mystery,6,99,Maneej Premnath,Raj Singh Chaudhary,Raja Chaudhary,Radhika Apte
the warrior,2001,86,Adventure,6.7,2541,Asif Kapadia,Irrfan Khan,Puru Chibber,Aino Annuddin
the warrior,2001,86,Drama,6.7,2541,Asif Kapadia,Irrfan Khan,Puru Chibber,Aino Annuddin
the web of the witch,2002,90,Comedy,7.4,1789,Vishal Bhardwaj,Shabana Azmi,Shweta Basu Prasad,Makrand Deshpande
the web of the witch,2002,90,Family,7.4,1789,Vishal Bhardwaj,Shabana Azmi,Shweta Basu Prasad,Makrand Deshpande
the web of the witch,2002,90,Fantasy,7.4,1789,Vishal Bhardwaj,Shabana Azmi,Shweta Basu Prasad,Makrand Deshpande
the white elephant,2009,115,Mystery,5.2,17,Aijaz Khan,Tannishtha Chatterjee,Neena Gupta,Anil Kumar
the white tiger,2021,125,Crime,7.1,49877,Ramin Bahrani,Adarsh Gourav,Rajkummar Rao,Priyanka Chopra Jonas
the white tiger,2021,125,Drama,7.1,49877,Ramin Bahrani,Adarsh Gourav,Rajkummar Rao,Priyanka Chopra Jonas
the wife,2021,106,Crime,4.5,235,Sarmad Khan,Gurmeet Choudhary,Shweta Dadhich,Sayani Datta
the wife,2021,106,Horror,4.5,235,Sarmad Khan,Gurmeet Choudhary,Shweta Dadhich,Sayani Datta
the wife,2021,106,Romance,4.5,235,Sarmad Khan,Gurmeet Choudhary,Shweta Dadhich,Sayani Datta
the window,2018,118,Drama,7,33,V.K. Choudhary,Atul Hanwat,Praveen Maheswari,Sayoni Mishra
the window,2018,118,Mystery,7,33,V.K. Choudhary,Atul Hanwat,Praveen Maheswari,Sayoni Mishra
the world of fashion,2013,120,Drama,6.8,6,Sanjay Khandelwal,Ajaz Khan,Reena Ranchandani,Amrita Prakash
the world of fashion,2013,120,Thriller,6.8,6,Sanjay Khandelwal,Ajaz Khan,Reena Ranchandani,Amrita Prakash
the writer,2015,107,Crime,5.9,15,Rajeev Jhaveri,Gemma Atkinson,Victor Banerjee,Gauahar Khan
the writer,2015,107,Mystery,5.9,15,Rajeev Jhaveri,Gemma Atkinson,Victor Banerjee,Gauahar Khan
the xpose,2014,113,Mystery,3.3,1608,Ananth Narayan Mahadevan,Himesh Reshammiya,Yo Yo Honey Singh,Irrfan Khan
the xpose,2014,113,Thriller,3.3,1608,Ananth Narayan Mahadevan,Himesh Reshammiya,Yo Yo Honey Singh,Irrfan Khan
the zoo,1967,125,Crime,7.3,847,Satyajit Ray,Uttam Kumar,Kalipada Chakraborty,Nripati Chatterjee
the zoo,1967,125,Drama,7.3,847,Satyajit Ray,Uttam Kumar,Kalipada Chakraborty,Nripati Chatterjee
the zoo,1967,125,Mystery,7.3,847,Satyajit Ray,Uttam Kumar,Kalipada Chakraborty,Nripati Chatterjee
the zoya factor,2019,134,Comedy,4.2,2119,Abhishek Sharma,Sonam Kapoor,Dulquer Salmaan,Sanjay Kapoor
the zoya factor,2019,134,Drama,4.2,2119,Abhishek Sharma,Sonam Kapoor,Dulquer Salmaan,Sanjay Kapoor
the zoya factor,2019,134,Romance,4.2,2119,Abhishek Sharma,Sonam Kapoor,Dulquer Salmaan,Sanjay Kapoor
thee,1981,160,Action,6.6,130,R. Krishnamurthy,Rajinikanth,S. Balaji,Showkar Janaki
thee,1981,160,Crime,6.6,130,R. Krishnamurthy,Rajinikanth,S. Balaji,Showkar Janaki
thee,1981,160,Drama,6.6,130,R. Krishnamurthy,Rajinikanth,S. Balaji,Showkar Janaki
thikana,1987,138,Crime,5.5,76,Mahesh Bhatt,Smita Patil,Anil Kapoor,Amrita Singh
thikana,1987,138,Drama,5.5,76,Mahesh Bhatt,Smita Patil,Anil Kapoor,Amrita Singh
thikka,2016,140,Action,4.4,147,Sunil K. Reddy,Ajay,Ali,Anand
thikka,2016,140,Comedy,4.4,147,Sunil K. Reddy,Ajay,Ali,Anand
thirumathi palanisamy,1992,140,Drama,4.4,14,R. Sundarajan,Sathyaraj,Sukanya,Goundamani
thoda pyaar thoda magic,2008,145,Comedy,4.9,2390,Kunal Kohli,Saif Ali Khan,Rani Mukerji,Rishi Kapoor
thoda pyaar thoda magic,2008,145,Drama,4.9,2390,Kunal Kohli,Saif Ali Khan,Rani Mukerji,Rishi Kapoor
thoda pyaar thoda magic,2008,145,Family,4.9,2390,Kunal Kohli,Saif Ali Khan,Rani Mukerji,Rishi Kapoor
thodasa roomani ho jaayen,1990,160,Comedy,7,188,Amol Palekar,Anita Kanwar,Nana Patekar,Riju Bajaj
thodasa roomani ho jaayen,1990,160,Drama,7,188,Amol Palekar,Anita Kanwar,Nana Patekar,Riju Bajaj
thodasa roomani ho jaayen,1990,160,Musical,7,188,Amol Palekar,Anita Kanwar,Nana Patekar,Riju Bajaj
thodi thodi si manmaaniyan,2017,135,Drama,5.9,38,Aditya Sarpotdar,Karim Hajee,Mukesh Tiwari,Shilpa Tulaskar
thodi thodi si manmaaniyan,2017,135,Romance,5.9,38,Aditya Sarpotdar,Karim Hajee,Mukesh Tiwari,Shilpa Tulaskar
thodisi bewafaii,1980,150,Drama,5.9,101,Esmayeel Shroff,Rajesh Khanna,Shabana Azmi,Siddharth
thokar,1953,140,Drama,7.3,13,Lekhraj Bhakri,Shammi Kapoor,Shyama,Ravindra Kapoor
thokar,1953,140,Family,7.3,13,Lekhraj Bhakri,Shammi Kapoor,Shyama,Ravindra Kapoor
thoongathey tambi thoongathey,1983,137,Drama,6.4,108,S.P. Muthuraman,Kamal Haasan,Radha,Goundamani
three and a half,2018,121,Drama,6.6,228,Dar Gai,Dheer Momaya,Arya Dave,Chandani Grover
three atrangi jai-veeru-gabbar,2015,124,Comedy,5.9,7,Abhishek Utkarsh Deokar,Bonnie Juneja,Manoj Sharma,Gurdev Bhullar
"three love, lies, betrayal",2009,121,Drama,5.8,68,Vishal Pandya,Aashish Chaudhary,Akshay Kapoor,Nausheen Ali Sardar
"three love, lies, betrayal",2009,121,Mystery,5.8,68,Vishal Pandya,Aashish Chaudhary,Akshay Kapoor,Nausheen Ali Sardar
"three love, lies, betrayal",2009,121,Thriller,5.8,68,Vishal Pandya,Aashish Chaudhary,Akshay Kapoor,Nausheen Ali Sardar
through the eyelashes,1978,135,Drama,7.1,378,Hiren Nag,Sachin Pilgaonkar,Ranjeeta Kaur,Madan Puri
through the eyelashes,1978,135,Family,7.1,378,Hiren Nag,Sachin Pilgaonkar,Ranjeeta Kaur,Madan Puri
through the eyelashes,1978,135,Romance,7.1,378,Hiren Nag,Sachin Pilgaonkar,Ranjeeta Kaur,Madan Puri
thugs of hindostan,2018,164,Action,4.1,18219,Vijay Krishna Acharya,Aamir Khan,Amitabh Bachchan,Katrina Kaif
thugs of hindostan,2018,164,Adventure,4.1,18219,Vijay Krishna Acharya,Aamir Khan,Amitabh Bachchan,Katrina Kaif
tiger,2016,130,Action,6.4,45,Sartaj Singh Pannu,Sippy Gill,Ihana Dhillon,Yograj Singh
tiger zinda hai,2017,161,Action,5.9,25732,Ali Abbas Zafar,Salman Khan,Katrina Kaif,Anupriya Goenka
tiger zinda hai,2017,161,Adventure,5.9,25732,Ali Abbas Zafar,Salman Khan,Katrina Kaif,Anupriya Goenka
tiger zinda hai,2017,161,Thriller,5.9,25732,Ali Abbas Zafar,Salman Khan,Katrina Kaif,Anupriya Goenka
tigers,2014,94,Drama,7.3,1553,Danis Tanovic,Emraan Hashmi,Geetanjali Thapa,Danny Huston
tikli and laxmi bomb,2017,151,Drama,7.9,1785,Aditya Kripalani,Chitrangada Chakraborty,Vibhawari Deshpande,Saharsh Kumar Shukla
time out,2015,98,Drama,5.9,338,Rikhil Bahadur,Chirag Malhotra,Pranay Pachauri,Kaamya Sharma
time out,2015,98,Family,5.9,338,Rikhil Bahadur,Chirag Malhotra,Pranay Pachauri,Kaamya Sharma
time out,2015,98,Music,5.9,338,Rikhil Bahadur,Chirag Malhotra,Pranay Pachauri,Kaamya Sharma
time pass,2005,88,Romance,4.1,35,Chander Mishra,Sherlyn Chopra,Tanaaz Currim Irani,Adi Irani
time to dance,2021,113,Musical,1.8,730,Stanley D'Costa,Sooraj Pancholi,Isabelle Kaif,Waluscha De Sousa
time to dance,2021,113,Romance,1.8,730,Stanley D'Costa,Sooraj Pancholi,Isabelle Kaif,Waluscha De Sousa
time to retaliate masoom,2019,113,Crime,5.4,19,Kumaar Aadarsh,Alia Khan Dar,Ritesh Raghuvanshi,Vriddhi Patwa
tinku,1977,135,Drama,6.3,22,Kalpataru,Tinku,Rajesh Khanna,Vinod Mehra
tirangaa,1992,168,Action,6.9,1874,Mehul Kumar,Raaj Kumar,Nana Patekar,Deepak Shirke
tirangaa,1992,168,Drama,6.9,1874,Mehul Kumar,Raaj Kumar,Nana Patekar,Deepak Shirke
tirangaa,1992,168,Thriller,6.9,1874,Mehul Kumar,Raaj Kumar,Nana Patekar,Deepak Shirke
tirchhi topiwale,1998,144,Comedy,5,53,Nadeem Khan,Inder Kumar,Chunky Panday,Monica Bedi
tirchhi topiwale,1998,144,Drama,5,53,Nadeem Khan,Inder Kumar,Chunky Panday,Monica Bedi
tirchhi topiwale,1998,144,Musical,5,53,Nadeem Khan,Inder Kumar,Chunky Panday,Monica Bedi
tishnagi,2018,136,Romance,4.1,27,Sameer Khan,Shrivastava Anushka,Israil Khan,Sarthak Pradhan
tishnagi,2018,136,Thriller,4.1,27,Sameer Khan,Shrivastava Anushka,Israil Khan,Sarthak Pradhan
titli,2014,116,Action,7.6,4483,Kanu Behl,Shashank Arora,Ranvir Shorey,Shivani Raghuvanshi
titli,2014,116,Crime,7.6,4483,Kanu Behl,Shashank Arora,Ranvir Shorey,Shivani Raghuvanshi
titli,2014,116,Drama,7.6,4483,Kanu Behl,Shashank Arora,Ranvir Shorey,Shivani Raghuvanshi
titoo mba,2014,111,Comedy,4.3,100,Amit Singh,Vats Amit,Nishant Dahiya,Pragya Jaiswal
titoo mba,2014,111,Romance,4.3,100,Amit Singh,Vats Amit,Nishant Dahiya,Pragya Jaiswal
to b or not to b,2016,113,Drama,6.7,10,Vierendrra Lalit,Rahul Roy,Vivek Srivastav,Akansha Shivhare
to b or not to b,2016,113,Family,6.7,10,Vierendrra Lalit,Rahul Roy,Vivek Srivastav,Akansha Shivhare
to b or not to b,2016,113,Thriller,6.7,10,Vierendrra Lalit,Rahul Roy,Vivek Srivastav,Akansha Shivhare
to fall in love,2000,159,Comedy,4.4,2099,K. Muralimohana Rao,Kashmira Shah,Salman Khan,Jackie Shroff
to fall in love,2000,159,Drama,4.4,2099,K. Muralimohana Rao,Kashmira Shah,Salman Khan,Jackie Shroff
to fall in love,2000,159,Musical,4.4,2099,K. Muralimohana Rao,Kashmira Shah,Salman Khan,Jackie Shroff
toba tek singh,2018,75,Drama,6.9,118,Ketan Mehta,Pankaj Kapur,Vinay Pathak,N.K. Pant
toba tek singh,2018,75,History,6.9,118,Ketan Mehta,Pankaj Kapur,Vinay Pathak,N.K. Pant
toh baat pakki!,2010,122,Comedy,5.1,374,Kedar Shinde,Tabu,Sharman Joshi,Yuvika Chaudhary
toh baat pakki!,2010,122,Drama,5.1,374,Kedar Shinde,Tabu,Sharman Joshi,Yuvika Chaudhary
tohfa,1984,159,Drama,5.2,121,K. Raghavendra Rao,Jeetendra,Jaya Prada,Sridevi
tohfa,1984,159,Romance,5.2,121,K. Raghavendra Rao,Jeetendra,Jaya Prada,Sridevi
tohfa mohabbat ka,1988,150,Drama,5.5,30,Ram Govind,Preeti Ganguli,Ram Govind,Govinda
tohfa mohabbat ka,1988,150,Romance,5.5,30,Ram Govind,Preeti Ganguli,Ram Govind,Govinda
toilet a love story,2017,155,Comedy,7.2,18889,Shree Narayan Singh,Anupam Kher,Akshay Kumar,Bhumi Pednekar
toilet a love story,2017,155,Drama,7.2,18889,Shree Narayan Singh,Anupam Kher,Akshay Kumar,Bhumi Pednekar
"tom, dick, and harry",2006,137,Action,3.2,557,Deepak Tijori,Rakesh Bedi,Bobby Darling,Avtar Gill
"tom, dick, and harry",2006,137,Comedy,3.2,557,Deepak Tijori,Rakesh Bedi,Bobby Darling,Avtar Gill
"tom, dick, and harry",2006,137,Romance,3.2,557,Deepak Tijori,Rakesh Bedi,Bobby Darling,Avtar Gill
tony my mentor the serial killer,2018,124,Thriller,7.9,485,Vipul K. Rawal,Mahesh Jilowa,Yashodhan Rana,Manoj Chandila
toofan,1989,174,Action,4.9,719,Ketan Desai,Amitabh Bachchan,Meenakshi Sheshadri,Amrita Singh
toofan,1989,174,Crime,4.9,719,Ketan Desai,Amitabh Bachchan,Meenakshi Sheshadri,Amrita Singh
toofan,1975,138,Action,5.7,34,Kedar Kapoor,Vikram Makandar,Priyadarshini,Jagdeep
toofan,1975,138,Adventure,5.7,34,Kedar Kapoor,Vikram Makandar,Priyadarshini,Jagdeep
toofani tarzan,1937,112,Adventure,3.4,11,Homi Wadia,John Cawas,Gulshan,Boman Shroff
toonpur ka superrhero,2010,95,Animation,4.2,746,Kireet Khurana,Ajay Devgn,Kajol,Ameya Pandya
toonpur ka superrhero,2010,95,Action,4.2,746,Kireet Khurana,Ajay Devgn,Kajol,Ameya Pandya
toonpur ka superrhero,2010,95,Adventure,4.2,746,Kireet Khurana,Ajay Devgn,Kajol,Ameya Pandya
toote khilone,1978,136,Drama,5.7,12,Ketan Anand,Shekhar Kapur,Shabana Azmi,Urmila Bhatt
tope,2016,87,Drama,5.4,34,Buddhadev Dasgupta,Krishnendu Adhikari,Biswarup Biswas,Ananya Chatterjee
topless,2005,112,Drama,2.6,11,Nabh Kumar 'Raju',K. Gauri,Tarun Khanna,Shweta Menon
topless,2005,112,Romance,2.6,11,Nabh Kumar 'Raju',K. Gauri,Tarun Khanna,Shweta Menon
torbaaz,2020,133,Action,6.8,5289,Girish Malik,Sanjay Dutt,Nargis Fakhri,Rahul Dev
torbaaz,2020,133,Drama,6.8,5289,Girish Malik,Sanjay Dutt,Nargis Fakhri,Rahul Dev
torbaaz,2020,133,Sport,6.8,5289,Girish Malik,Sanjay Dutt,Nargis Fakhri,Rahul Dev
total dhamaal,2019,130,Action,4.2,5649,Indra Kumar,Ajay Devgn,Anil Kapoor,Madhuri Dixit
total dhamaal,2019,130,Adventure,4.2,5649,Indra Kumar,Ajay Devgn,Anil Kapoor,Madhuri Dixit
total dhamaal,2019,130,Comedy,4.2,5649,Indra Kumar,Ajay Devgn,Anil Kapoor,Madhuri Dixit
total siyapaa,2014,108,Comedy,5,2881,Eeshwar Nivas,Ali Zafar,Yami Gautam,Anupam Kher
total siyapaa,2014,108,Drama,5,2881,Eeshwar Nivas,Ali Zafar,Yami Gautam,Anupam Kher
total siyapaa,2014,108,Romance,5,2881,Eeshwar Nivas,Ali Zafar,Yami Gautam,Anupam Kher
tottaa pataaka item maal,2019,107,Drama,7.6,1361,Aditya Kripalani,Ahmareen Anjum,Chitrangada Chakraborty,Sonal Joshi
touhean,1989,135,Drama,6.3,9,Madan Joshi,Raj Babbar,Dimple Kapadia,Padmini Kolhapure
touhean,1989,135,Family,6.3,9,Madan Joshi,Raj Babbar,Dimple Kapadia,Padmini Kolhapure
traffic,2016,104,Adventure,6.7,2478,Rajesh Pillai,Manoj Bajpayee,Jimmy Sheirgill,Divya Dutta
traffic,2016,104,Drama,6.7,2478,Rajesh Pillai,Manoj Bajpayee,Jimmy Sheirgill,Divya Dutta
traffic,2016,104,Thriller,6.7,2478,Rajesh Pillai,Manoj Bajpayee,Jimmy Sheirgill,Divya Dutta
traffic signal,2007,130,Drama,6.5,1544,Madhur Bhandarkar,Kunal Khemu,Neetu Chandra,Upendra Limaye
train station,2015,97,Crime,5.6,144,Xavier Agudo,Tony Pietra Arjuna,Ryan Bajornas,Surya Balakrishnan
train station,2015,97,Drama,5.6,144,Xavier Agudo,Tony Pietra Arjuna,Ryan Bajornas,Surya Balakrishnan
train station,2015,97,Mystery,5.6,144,Xavier Agudo,Tony Pietra Arjuna,Ryan Bajornas,Surya Balakrishnan
train to pakistan,1998,111,Drama,6.7,245,Pamela Rooks,Mohan Agashe,Nirmal Pandey,Rajit Kapoor
train to pakistan,1998,111,War,6.7,245,Pamela Rooks,Mohan Agashe,Nirmal Pandey,Rajit Kapoor
trapped,2016,105,Drama,7.6,11216,Vikramaditya Motwane,Rajkummar Rao,Geetanjali Thapa,Shiladitya Sen
trapped,2016,105,Thriller,7.6,11216,Vikramaditya Motwane,Rajkummar Rao,Geetanjali Thapa,Shiladitya Sen
trapped in tradition rivaaz,2011,107,Crime,5.3,89,Ashok Nanda,Deepti Naval,Vijay Raaz,Meghna Naidu
trapped in tradition rivaaz,2011,107,Drama,5.3,89,Ashok Nanda,Deepti Naval,Vijay Raaz,Meghna Naidu
trapped in tradition rivaaz,2011,107,Thriller,5.3,89,Ashok Nanda,Deepti Naval,Vijay Raaz,Meghna Naidu
tribhanga,2021,95,Drama,6.1,2508,Renuka Shahane,Kajol,Tanvi Azmi,Mithila Palkar
tribhanga,2021,95,Family,6.1,2508,Renuka Shahane,Kajol,Tanvi Azmi,Mithila Palkar
tridev,1989,173,Action,6.3,1873,Rajiv Rai,Sunny Deol,Naseeruddin Shah,Jackie Shroff
tridev,1989,173,Crime,6.3,1873,Rajiv Rai,Sunny Deol,Naseeruddin Shah,Jackie Shroff
tridev,1989,173,Drama,6.3,1873,Rajiv Rai,Sunny Deol,Naseeruddin Shah,Jackie Shroff
"trikal (past, present, future)",1985,137,Drama,7,255,Shyam Benegal,Leela Naidu,Neena Gupta,Anita Kanwar
trimurti bond of three,1995,187,Action,4.8,2516,Mukul Anand,Jackie Shroff,Anil Kapoor,Shah Rukh Khan
trimurti bond of three,1995,187,Drama,4.8,2516,Mukul Anand,Jackie Shroff,Anil Kapoor,Shah Rukh Khan
trinetra,1991,157,Action,5.1,75,Harry Baweja,Mahesh Anand,Arun Bakshi,Laxmikant Berde
trip to bhangarh asia's most haunted place,2014,113,Horror,2.4,266,Jitendra Pawar,Manish Chaudhary,Suzanna Mukherjee,Piyush Raina
trip to bhangarh asia's most haunted place,2014,113,Thriller,2.4,266,Jitendra Pawar,Manish Chaudhary,Suzanna Mukherjee,Piyush Raina
trishagni,1988,114,Drama,7.3,63,Nabendu Ghosh,Nana Patekar,Pallavi Joshi,Alok Nath
trishna,1978,127,Drama,7.2,48,Anil Ganguly,Shashi Kapoor,Sanjeev Kumar,Rakhee Gulzar
trishna,2011,117,Drama,6,3021,Michael Winterbottom,Freida Pinto,Riz Ahmed,Mita Vashisht
trishul,1978,167,Action,7.7,2086,Yash Chopra,Amitabh Bachchan,Sanjeev Kumar,Shashi Kapoor
trishul,1978,167,Drama,7.7,2086,Yash Chopra,Amitabh Bachchan,Sanjeev Kumar,Shashi Kapoor
trishul,1978,167,Musical,7.7,2086,Yash Chopra,Amitabh Bachchan,Sanjeev Kumar,Shashi Kapoor
triveni,1985,131,Crime,5.2,6,Rajan Thakur,Rati Agnihotri,Raj Babbar,Urmila Bhatt
triveni,1985,131,Drama,5.2,6,Rajan Thakur,Rati Agnihotri,Raj Babbar,Urmila Bhatt
triveni,1985,131,Mystery,5.2,6,Rajan Thakur,Rati Agnihotri,Raj Babbar,Urmila Bhatt
triyacharitra,1994,120,Drama,7.3,73,Basu Chatterjee,Rajeshwari Sachdev,S.M. Zaheer,Mansi Upadhyay
tryst with destiny,2020,96,Drama,8,13,Prashant Nair,Suhasini,Vineet Kumar Singh,Jaideep Ahlawat
tu chor main sipahi,1996,153,Action,5.2,1307,Guddu Dhanoa,Akshay Kumar,Saif Ali Khan,Tabu
tu chor main sipahi,1996,153,Comedy,5.2,1307,Guddu Dhanoa,Akshay Kumar,Saif Ali Khan,Tabu
tu chor main sipahi,1996,153,Drama,5.2,1307,Guddu Dhanoa,Akshay Kumar,Saif Ali Khan,Tabu
tubelight,2017,136,Drama,3.8,17774,Kabir Khan,Salman Khan,Sohail Khan,Om Puri
tubelight,2017,136,War,3.8,17774,Kabir Khan,Salman Khan,Sohail Khan,Om Puri
tuesdays and fridays,2021,106,Comedy,4.5,574,Taranveer Singh,Anmol Dhillon,Jhataleka Malhotra,Niki Walia
tuesdays and fridays,2021,106,Musical,4.5,574,Taranveer Singh,Anmol Dhillon,Jhataleka Malhotra,Niki Walia
tuesdays and fridays,2021,106,Romance,4.5,574,Taranveer Singh,Anmol Dhillon,Jhataleka Malhotra,Niki Walia
tujhe meri kasam,2003,155,Romance,6.4,370,Vijay K. Bhaskar,Riteish Deshmukh,Genelia D'Souza,Shakti Kapoor
tujhse he raabta,2015,88,Drama,6.2,11,Nivedita Basu,Sara Khan,Yasir Shah,Zara Barring
tujhse he raabta,2015,88,Romance,6.2,11,Nivedita Basu,Sara Khan,Yasir Shah,Zara Barring
tulsi vivah,1971,162,Adventure,6.6,18,Chandrakant,Abhi Bhattacharya,Jayshree Gadkar,Geetanjali
tulsi vivah,1971,162,Fantasy,6.6,18,Chandrakant,Abhi Bhattacharya,Jayshree Gadkar,Geetanjali
tulsi mathrudevobhava,2008,134,Drama,6,83,Ajay Kumar,Manisha Koirala,Irrfan Khan,Sadashiv Amrapurkar
tum bin 2,2016,147,Drama,4.8,1187,Anubhav Sinha,Peter Pedrero,Neha Sharma,Aditya Seal
tum bin 2,2016,147,Romance,4.8,1187,Anubhav Sinha,Peter Pedrero,Neha Sharma,Aditya Seal
tum bin... love will find a way,2001,158,Drama,7.5,3259,Anubhav Sinha,Priyanshu Chatterjee,Himanshu Malik,Sandali Sinha
tum bin... love will find a way,2001,158,Romance,7.5,3259,Anubhav Sinha,Priyanshu Chatterjee,Himanshu Malik,Sandali Sinha
tum haseen main jawan,1970,148,Comedy,7,87,Bhappi Sonie,Dharmendra,Hema Malini,Rajendranath Malhotra
tum haseen main jawan,1970,148,Romance,7,87,Bhappi Sonie,Dharmendra,Hema Malini,Rajendranath Malhotra
tum ho yaara,2011,135,Drama,3.9,24,Dr. Jay,Natty Kumar,Ganesh Venkatraman,Kalpana Pandit
tum mere ho,1990,129,Fantasy,4.7,879,Tahir Hussain,Aamir Khan,Juhi Chawla,Ajit Vachani
tum mere ho,1990,129,Horror,4.7,879,Tahir Hussain,Aamir Khan,Juhi Chawla,Ajit Vachani
tum mere ho,1990,129,Romance,4.7,879,Tahir Hussain,Aamir Khan,Juhi Chawla,Ajit Vachani
tum mile,2009,140,Drama,5,1530,Kunal Deshmukh,Emraan Hashmi,Soha Ali Khan,Prerna Chawla
tum mile,2009,140,Romance,5,1530,Kunal Deshmukh,Emraan Hashmi,Soha Ali Khan,Prerna Chawla
tum milo toh sahi,2010,128,Comedy,5.6,463,Kabir Sadanand,Nana Patekar,Dimple Kapadia,Sunil Shetty
tum milo toh sahi,2010,128,Drama,5.6,463,Kabir Sadanand,Nana Patekar,Dimple Kapadia,Sunil Shetty
tum se achcha kaun hai,2002,150,Drama,4.6,200,Deepak Anand,Nakul Kapoor,Aarti Chhabria,Kim Sharma
tum se achcha kaun hai,2002,150,Musical,4.6,200,Deepak Anand,Nakul Kapoor,Aarti Chhabria,Kim Sharma
tum se achcha kaun hai,2002,150,Romance,4.6,200,Deepak Anand,Nakul Kapoor,Aarti Chhabria,Kim Sharma
tum a dangerous obsession,2004,150,Drama,2.4,182,Aruna Raje,Manisha Koirala,Karann Nathh,Rajat Kapoor
tum a dangerous obsession,2004,150,Romance,2.4,182,Aruna Raje,Manisha Koirala,Karann Nathh,Rajat Kapoor
tum a dangerous obsession,2004,150,Thriller,2.4,182,Aruna Raje,Manisha Koirala,Karann Nathh,Rajat Kapoor
